id;active;category_id;title;slug;headline;price;image;amount
3244034;1;24;Entity Framework Core w praktyce!;kurs-entity-framework-core;Naucz się używać baz danych w aplikacjach C;69,99;https://img-a.udemycdn.com/course/480x270/3244034_00a7_5.jpg?uSCltNWoUPU4_INSkAHVGm8HjnRNKwNbBiFdjDv8Rn8NT_Oew9tlqHkCjEj8xtunl7bczH9jlSwb41Fxt3YcwigtkVfVEty2bUkRxOyDLLc1gWjg2t1iEYOeGs8MzDDs;1000
2398256;1;24;3 - MsSQL Server - Zaawansowane Techniki;andrzej-smigielski-mssql-server-zaawansowane-techniki;34 lekcje  41 plików oraz skryptów SQL z komentarzami i wskazówkami aby bez problemu zrozumieć wszystkie bloki kodu;299,99;https://img-a.udemycdn.com/course/480x270/2398256_544c.jpg?upXud2Gb6vLTCw22WQy1RRvcg7sKRT9ga_GFh0BgvBT16Bx8A5rDYX_fPLIRoHJvEqDcl4m0hf4_xzUie5OF5qD2fDa9VqzH0WuG_EN-buQLLQtbceiMuuxASSS-ZA;1000
3088056;1;24;Kurs tworzenia zapytań w języku SQL z użyciem SQL Server.;tworzenie-zapytan-w-jezyku-sql-z-uzyciem-sql-server-praktyczny-kurs;Zrozumieć SQL. Praktyczny kurs tworzenia zapytań w języku SQL z użyciem SQL Server-a.;189,99;https://img-a.udemycdn.com/course/480x270/3088056_d73d_3.jpg?omp-k-xgz_qvgckvVcB4X6GXNgkvpN2CHh_FZwWs8AvYw8BGylpcFr7Ijdr7UpY8LACglMlfm0bHApIIraM1XCDm0Z3Gk0ufAQLJ3i8tRDYDiUKZMD9pQN2HaqXLE0Li;1000
1471538;1;24;SQL Server - Modyfikacja danych transakcje i błędy. 70-762;sql-server-modyfikacja-danych-transakcje-oblsuga-bledow;Od A do Z o tym jak poprawnie modyfikować dane w SQL Server;189,99;https://img-a.udemycdn.com/course/480x270/1471538_0d3d.jpg?AgzNBo8_4QNBLfZrcOI6OAn4ZbB4ULGXDI3uI02GRr9m5MRkJRBXAq0UJa7obstdEUhe2503y7YM47ZClI-chuVbfeCc_WzZEUYlJhfLbdITK4JYAHxCJwhayiVTfg;1000
2359842;1;24;2 - MsSQL Server - Konkretne Rozwiązania;andrzej-smigielski-mssql-server-konkretne-rozwiazania;26 lekcji  22 gotowe skrypty SQL z moimi komentarzami i wskazówkami aby bez problemu zrozumieć wszystkie bloki kodu;279,99;https://img-a.udemycdn.com/course/480x270/2359842_a2f7.jpg?NyzXHSp71XGthblafKeOlBm-3K-1MAZa1M26JABBt584Us_PXxhhYCq-Onrn0WTwwJHnVC6WA-jeMBKE09Ygv2U1WABSdLoUIR9LrWauUN3liytP-USrNoXH81jjeQ;1000
2256916;1;24;Oracle SQL;oracle-sql-vp;Naucz się tworzyć bazy danych! Zacznij od zagadnień podstawowych a zakończ na zaawansowanych!;189,99;https://img-b.udemycdn.com/course/480x270/2256916_1f47.jpg?secure=I2kFOdCDOs63G46S14Fssw%3D%3D%2C1607883258;1000
2614552;1;24;Big Data: Analiza danych przy użyciu SQL oraz BigQuery;big-data-bigquery;Analizuj dane rzędu GB czy TB w mgnieniu oka. Wykorzystaj przewagę rozwiązań chmurowych już dziś!;69,99;https://img-a.udemycdn.com/course/480x270/2614552_73a3_2.jpg?RcwHU7rDyXFMZjlUZLeKKboG06bZRWl41eQWokibN4SY5RyRRRuMAPqOGnrrEEN_YAS1Q7oRyIyGOMEoxmYkV6_FEgICOPS6_yxMk6aB2vn0jW-zsS9o6V8_8ANJJSWN;1000
3207739;1;24;MySQL tworzenie i zarządzanie bazami danych;mysql-tworzenie-i-zarzadzanie-bazami-danych;Szybki kurs z zarządzania i przetwarzania danych w relacyjnych bazach danych za pomocą MySQL;99,99;https://img-a.udemycdn.com/course/480x270/3207739_4f7a.jpg?IQF7Ju9o1GNGueoJ2-8Bkc40tTsfzIEDRCGWUEQapTiwI0GD64jaWBWPQGBL_NW6RzDJVVZzl1GcRHdkmUWe5gjrDg4cVrgaUk3ei19GMYOYVfYvZszwDe4hqCWgUA;1000
1235580;1;24;SQL Server Reporting Services - Tworzenie raportów w SSRS;sql-server-reporting-services-01-tworzenie-raportow-w-ssrs;Raporty nie muszą być nudne! Zobacz jak niewiele trzeba abyś sam przygotował dynamiczne raporty online;189,99;https://img-a.udemycdn.com/course/480x270/1235580_1c0a_4.jpg?G0NQH9SpEoZAA8jKXQ0v2QbqHQtnZaum_5FtyRyyDCjEmogb4qtPLLWaoNTsh-fRaAH_K3U1oI40l9MPs95TOab70t2Ujc78EZARCXqoUJUNnssz51fB5_8W0bTZZKO6;1000
3521354;1;24;Praktyczna Administracja Oracle Database;praktyczna-administracja-oracle-database;Zarządzanie bazą danych Oracle w pigułce - zostań Administratorem Bazy Danych - administracja Oracle bez tajemnic!;299,99;https://img-a.udemycdn.com/course/480x270/3521354_7cd2.jpg?-5KWhITZTCCPAA1vuWVDVFZh9qH579Ymv23Qsa1bn2BC-fsDJhPORaGgIKlDsIXWIErasGlSJMXzdSFfgOjDmbqmjkx1sjBnt_EY2H91kUwZOiO4-J_TfkRjY5wmnA;1000
2713632;1;26;Kurs AutoCad 2020 dla początkujących;kurs-autocad-2020-dla-poczatkujacych;Praktyczny kurs dla początkujących który uczy jak najlepiej wykorzystać program AutoCAD w praktyce.;99,99;https://img-a.udemycdn.com/course/480x270/2713632_c2e7.jpg?3PC5kDuqMbP3CBTS8an_mW0uaHXEpueaJy5RoW6qbOr_TH8KK6Qa1tQ0Ljtz60kEPSWGCUPLwLIcJRy7oPBGh89AYVaFMN7BMWokgisGnztL8zXQsmRvnUindi9UIw;1000
3177634;1;26;Affinity Designer: Od Zera do Superbohatera;affinity-designer-tutorial-opinie-trial-cena;Affinity Designer dla początkujących i nie tylko;479,99;https://img-a.udemycdn.com/course/480x270/3177634_d3fb.jpg?lr07zdU38wBil7Oe6WVZkxQdzt7LbAjieiRD2Z34Zyz1T-dgYj0izC3C48vCE8umHb1I8ekbj5kIfMyhrsVLx9ZFLNILJ08vknOPCZDNGXXoz1aM2yda6SXP-r3kog;1000
3021160;1;26;Kurs Fusion 360 - konstrukcje stalowe - poziom II;kurs-fusion-360-konstrukcje-stalowe-poziom-ii;Poznasz możliwości programu Fusion 360 w zakresie tworzenia konstrukcji blaszanych;114,99;https://img-a.udemycdn.com/course/480x270/3021160_df5f.jpg?8-ES40E_I04xN910DqmtjCkQrCEilYtRhfvsazpXz1d_Ofrn1NPMVl39kYNzDU__iZy2sMnPlzoXJJxGWAw1trKTB3zPsAnJyIi0mTSIptfF6_uSG_GP2C6Lp0ZugQ;1000
1801692;1;26;Archicad - Roof Maker - Tworzenie więźby dachowej;kurs-archicad-roof-maker-tworzenie-wiezby-dachowej;Chcesz nauczyć się w szybki i prosty sposób wykonywać projekty więźby dachowej? Sprawdź nasz kurs!;379,99;https://img-b.udemycdn.com/course/480x270/1801692_bf98.jpg?secure=dFRHPr1fTEN86htvrARi_Q%3D%3D%2C1607868524;1000
3000450;1;26;QCAD CAD 2D dla początkujących;qcad-cad-2d-dla-poczatkujacych;Podstawy CAD 2D w darmowym systemie QCAD;84,99;https://img-a.udemycdn.com/course/480x270/3000450_2aca.jpg?M-UkC102NzUo3_s28z3_urMrMsHVv6ngbT0QXoA4nxVQjuprzcOvFGMFCaUdZwLaksiDlx0dAVarXgT38SzdYClcd-Nj_HgftL8HzMMDi6HYfoertvv3T0EdfggXWw;1000
1321934;1;26;Illustrator w praktyce dla początkujących i nie tylko;illustrator-poradnik-kurs-gradient-logo-tutorial;Nauka Illustratora w mniej niż 15 minut  podczas tworzenia ikon w stylu flat design. Illustrator w praktyce;479,99;https://img-a.udemycdn.com/course/480x270/1321934_02d7.jpg?TKlidZ3Plfx0kKyNiShlO6aVtsL3JaJ6BLbpaGS7vgzu_5x35nIjBCPYysY3hs5WJKtwnRYLstteY7Bb53iHhljKliYIuVf1ugv0kw5RgpyP0MoisjVtD22HJgWXyw;1000
3651644;1;26;Retusz Produktu w Photoshopie;retusz-produktu-w-photoshopie;Profesjonalny retusz produktu w photoshopie - zostań profesjonalistą!;299,99;https://img-a.udemycdn.com/course/480x270/3651644_4fd6_2.jpg?8OrO-P7Iilqaw5cTBp1SdnHsqOA1dWr0Q6TJw2RTXiaDMWjP4o7TdJNE11ThuLNXvpS-_xAPC0T58UCY8HP4urFl5tGqt2MUWuM-091klsc4QizKsHqfy9JvVYajQT2t;1000
2609298;1;26;Photoshop CC: Warstwy Maski i Tryby Mieszania;photoshop-cc-warstwy-maski-i-tryby-mieszania;Photoshop na każdy dzień - zrozum warstwy maski i tryby mieszania!;299,99;https://img-a.udemycdn.com/course/480x270/2609298_169c.jpg?j-qNK2E5eDOeBpnLo-y3_gUc-bER8lxpGwDWJuIwCKsEsk6bMnjPEvRIZBVPv3BKLBtlxCkLIo0eAtq_iVbAs6jr8eU9od27kMfHjuM7ZKr3cBDe1b7kKFMbAi_sdg;1000
1499700;1;26;Photoshop CC 2018 dla wiecznie początkujących;photoshop-cc-cs6-tutorial-pl-podstawy-po-polsku;Praktyczne podstawy obsługJ czyli jJak szybko zacząć samodzielnie pracować z Photoshopem. Photoshop dla początkujących;549,99;https://img-a.udemycdn.com/course/480x270/1499700_b2e7.jpg?_rXXKeRR-t2GvR02xr08X2rqss2fqSCUtGTgJnnsxQxRygarG-_xRkcI-ZxdU-zoO0ywpFfLGxJbIgvwIexXpIRNq1O6E2AlFn2tPpt07HL6v_NfqUQ-FQrPNx75tw;1000
943030;1;26;Photoshop CC: Profesjonalny Retusz Beauty;retuszbeauty;Retusz High End w Photoshop - Naucz się Profesjonalnych Technik Retuszu Beauty!;299,99;https://img-a.udemycdn.com/course/480x270/943030_a1bf_3.jpg?4l07eicyaSrQPYA7y79ZZhK7a28FZJINzBfGhGJw4gkRxg9QOr6Ld60Aj8JZR3pvjnZCa8ijG2Haw5XDPd1XkwDhZ-hZ-OODrElBQpM20hGpUHHidOcvDX7dlDk60Zs;1000
3600056;1;26;ZWCAD - Kurs Podstawowy (Rysuj w Cadzie);zwcad-kurs-podstawowy-rysuj-w-cadzie;Nauka od podstaw programów CAD na przykładzie ZWCADA;69,99;https://img-a.udemycdn.com/course/480x270/3600056_9272_3.jpg?uVQRAJM-_oAehBQ7qhel09KszQCj5-UaQfK-zAJTLuIuQZGg4JI531OzZACF2VyUIXXpKTMjqzwPLgBl3ZIuIODrtPQvnsCvR4l7Q9QevUmeeRwxiLo-rwf5KIC9ecUm;1000
2199836;1;26;Catia V5 zaawansowane modelowanie powierzchniowe;catiav5-zaawansowane-modelowanie-powierzchniowe;Modeluj skomplikowane kształty w CatiaV5;129,99;https://img-a.udemycdn.com/course/480x270/2199836_1123.jpg?gRbITg3GprpLn-WXCSX5AH9v3gT_EGmPGGENarJbodgyyBjSpWTVn49pj0aeLzEcoauYmfm_6tFlUqGjjqp3qSOFHptnUlNzBhcrAAEvZAF2PKZ4We61_DipSH1Omg;1000
2860544;1;27;Kurs Git - szybki start;kurs-git-szybki-start;Ten kurs to przewodnik który krok po kroku wprowadzi nowych użytkowników do systemu Git.;99,99;https://img-a.udemycdn.com/course/480x270/2860544_cb39.jpg?9lZ0C8QXbMtpCjzLBwH-FlDr4JJJEoiN4_8AF-muMxUOdT4AUrl9WoiIamobmfyyHqiq81WUeih6wK_FOjutrhLIKgDnrjbvkyFgiue8M6wRl4ZBFbMXLQRHjWYRTA;1000
1695458;1;27;GIT od podstaw dla każdego;git-od-podstaw-dla-kazdego;Poznaj kluczowe aspekty git krok po kroku w szybki i łatwy sposób. Naucz się git od zera i przygotuj się do pracy.;379,99;https://img-a.udemycdn.com/course/480x270/1695458_dd44_2.jpg?8YfS1Xb11BmzTRrrR5m-pqtEG4nirqS3hcBa2d8iT56BfEtl6Unr6BBOmLodPGfwjiaizFoTD4zre0jOpux4ExcBMRQmeAojdiv3Gi9NjUSoHn9mqceeL9Y151jtSx0w;1000
2170630;1;27;Docker w praktyce. Poziom I;docker-w-praktyce;Naucz się konteneryzować aplikacje korzystać z wolumenów oraz dobierać odpowiednie narzędzia!;239,99;https://img-b.udemycdn.com/course/480x270/2170630_94f9.jpg?secure=V4EBm7GNU-Lr_yQvY9-c3Q%3D%3D%2C1607881545;1000
1484040;1;27;RegEx - Wyrażenia Regularne od \A do \Z;regex-wyrazenia-regularne-od-a-do-z;Zostań mistrzem RegEx. Uniwersalny kurs dla wszystkich technologii. Implementacja w C i Java.;599,99;https://img-b.udemycdn.com/course/480x270/1484040_ba61.jpg?secure=d1r6J5IdpXhTviHvJO1Wqg%3D%3D%2C1607857340;1000
2751370;1;27;Docker i Docker Compose - praktycznie dla programistów;docker-i-docker-compose-praktycznie-dla-programistow;Naucz się korzystać z narzędzia Docker i Docker Compose na projekcie;69,99;https://img-a.udemycdn.com/course/480x270/2751370_9a24_2.jpg?0axVhPMcBz7lTMVIyPBe0-0x2CZsHnNufpiDPC4I7RdNJkml4HISAzTfhWVZfsgEWjnkHpEV5CAdZg5Vx6QHTE1cSk604otp6Xk9ba8EMdpcMoyCB_T4QTRNR54ZZU-k;1000
3539308;1;27;Kurs Digital Ocean wstęp do chmury;kurs-digital-ocean-wstep-do-chmury;W kursie poznasz podstawy i opanujesz popularną platformę chmurową DigitalOcean.;114,99;https://img-b.udemycdn.com/course/480x270/3539308_cf76.jpg?secure=gz5IyOko4CkaHzU-AcNOGQ%3D%3D%2C1607867635;1000
1908706;1;27;GIT - śledź postępy pracy i bądź na bieżąco z projektami;kurs-git;"Poznaj GIT - popularny i wygodny system kontroli wersji który sprawi że ""szybkie poprawki"" nie będą postrachem )";174,99;https://img-a.udemycdn.com/course/480x270/1908706_dea9.jpg?8d9_pmelz9uUnqbo0aF2I7qKzw5DEW0F-tQ6BDkgNViFAVkbRu9RDkv7DQb1mxdO6j6-8LztWU4iIomwYQPwsozlSBOhhZhxfXz9Jo31C4eaI-K3FS47WejDOoggvA;1000
3065592;1;27;Git & Github: wszystko co powinieneś umieć w 2020;git-i-github;Kompletna instrukcja jak dojść od zera do eksperta w zakresie kontroli wersji;144,99;https://img-a.udemycdn.com/course/480x270/3065592_cc48.jpg?P0jRKqOK26DMdpXG6U4meVDhoTlRIQ1Wja9VIBpwZT96ftbakR2Ihdp5a_zzFTadktGnZoD_nNL6EGvUWQ3zirLEpQzff2kwfAW5_pIvIobpdWf_leD_Def9h5tdiA;1000
2988116;1;27;Opanuj NPM;opanuj-npm;Jak korzystać z ponadpodstawowych funkcji NPM jak dbać o bezpieczeństwo aplikacji i publikować własne biblioteki;69,99;https://img-a.udemycdn.com/course/480x270/2988116_f1e8.jpg?-sacuSrgcWnopnjg3BKeZsBnwKOeFWa2b7J0_h7WsIvD4SejCvQrXUJIuHDTrbhU_ZBWNArPWpNOtJrdZGJoGylGMWpTXU8vUE_A6l_xGRByT7iRRm5ePiVnFLEYOA;1000
1665496;1;27;Angular 5;angular-5-programowanie;Programowanie webowe w oparciu o architekturę komponentową. Poziom Pierwszy;399,99;https://img-a.udemycdn.com/course/480x270/1665496_b9b6_2.jpg?JxqMswQHugchO8kVIOk8Je46NsiJe5Q-IHBQgauewAEicBJXoBkm0aNVCU1MVktM4RcGYW49cy9irH76vxI2DKFUwRrhxbcEb8PSG81w8vH6PDuoMCLe0vwMlgrwpnpX;1000
2307994;1;27;Docker w praktyce. Poziom II;docker-w-praktyce-poziom-2-vp;Zanurz się w zaawansowane sieci dockerowe i wskocz na poziom średnio zaawansowany!;219,99;https://img-a.udemycdn.com/course/480x270/2307994_24c4_3.jpg?KH9NtkQoGzYnbalWzFWizBZI9-oZE1vRAQGCtvs5JLT8w64Ts68UaASrVggQbShuAmwRAzuBgCUsZtMRbTL_MnfOSDMLJIypEYM-4mggdqryBR802Ugrn4TnRj_cPUsK;1000
2065437;1;27;Docker od podstaw - dla programistów i nie tylko;docker-od-podstaw-dla-programistow-i-nie-tylko;Wykorzystaj potencjał kontenerów już dziś i wejdź w świat DevOps;219,99;https://img-a.udemycdn.com/course/480x270/2065437_077c_4.jpg?wbk4aZqIadRWxDntGxt369NcEroK6ofM3QB1-XxeGnzDuglAbrnWqv8g1HyuCTyhzJ4kk4qFosLlzUjOgtjLrphQUaH5mdPYzpHI5WQd85TiMLZg5GkbuiJY_ziQcW7M;1000
1968256;1;29;Google Ads (AdWords) - 2020 - Podstawy;google-ads-adwords-podstawy;Ponad 11 godzin praktycznej wiedzy wraz z licznymi przykładami dzięki którym nauczysz się skutecznie reklamować biznes.;234,99;https://img-a.udemycdn.com/course/480x270/1968256_a044_3.jpg?vuWVJH04WafiKsAai9bZU5eGBCSYpITQ1J8Gr2fsF4DGnAQvPTlEYFyJt7RMGJyiiXRYLmcAYN-tqWmM6RbofrohQrW_g2WJK5a_QlPzNyUN75NNsmIWuZeLx0bF2sQv;1000
3281024;1;29;Kurs Linkedin Ads - reklama od podstaw;kurs-linkedin-ads-reklama-od-podstaw;Opanuj LinkedIn Ads od podstaw i dotrzyj do klienta biznesowego.;159,99;https://img-b.udemycdn.com/course/480x270/3281024_bc54_2.jpg?secure=kpj9DPN5dXU7dsw400rMkQ%3D%3D%2C1607884578;1000
3163108;1;29;Kurs Google Ads dla zielonych;kurs-google-ads-dla-zielonych;Dowiedz się jak szybko rozpocząć przygodę z reklamami Google Ads i dotrzeć do większej liczby klientów.;129,99;https://img-a.udemycdn.com/course/480x270/3163108_225e.jpg?hgDen0isP6AnzBtMNSYsuJadjQ8CQVTGQLdPzUfto523KU81gDXj4qVIgN3Qm3As1sD2ipm3FvOotu0qhGfp8XZ41g6CHCxkWdmGrYhbA37kVv848n5HSrH3RXpq0g;1000
1919494;1;29;Instagram 2020 - Niezbędne podstawy! dla biznesu;instagram-sukces-w-social-media;Praktyczny kurs z Instagram zawierający obsługę kampanii w Instagram Ads (Facebook Ads) czyli marketing w Social Media;144,99;https://img-a.udemycdn.com/course/480x270/1919494_c44b_2.jpg?THFwKadk0FIb1EpScZ1TNpPe_DRbtw-JLiYASF5x4Hm6Pb4pr70pinJzbcMW8iU9qFLkLlOJhz0Sp-8KCA2U7UiSkbzZ4cAT-areIukDcudOhciL3Ry1k-HNSNp6-6LX;1000
1604166;1;29;Marketing Internetowy w praktyce;podstawy-marketingu-internetowego;Reklama i promocja firm w Internecie - kurs praktyczny;159,99;https://img-a.udemycdn.com/course/480x270/1604166_a9dc_2.jpg?kaQfR1YcZolxRfswZB6-8qVgDqYFWIdZDa6ck8b2wzFJqaehea4u8gJ3l7OoyEQcgD5OpYo8ML8iXR9JZaWaFM6lbi7fL5-Sgd2SI2onFSOP-55KtYGoZUm0lfnrXNi8;1000
3188618;1;29;Kurs Twitter - marketing i reklama Ads;kurs-twitter-marketing-i-reklama-ads;Rozwijaj swój biznes dzięki Twitterowi i uruchom swoje pierwsze kampanie reklamowe.;129,99;https://img-a.udemycdn.com/course/480x270/3188618_5553.jpg?HGZnOKceC71WOe8IJgcIEMYIUH37bhZKGxOoWubeffED-gTConKR5BtfMrwpg3E6p4I1_qC3YnkUZ9VmhN8umeN_p-qgntNIzg_12RYUg8klfOSQTBcs5uvzCpke1w;1000
2796108;1;29;Jak zbudowałem firmę która zarobiła 1 mln zł w pół roku?;jak-zbudowaem-firme-ktora-zarobia-1-mln-z-w-po-roku;Zbuduj firmę która od razu jest rentowna bez potężnych inwestycji. Firmę w której Klienci płacą zawsze z góry!;99,99;https://img-a.udemycdn.com/course/480x270/2796108_fff8_2.jpg?ongd_itGJPAjILCDt-xGhn0tswFtonwUWyJ9pEaHvOlqIRmlIKteYRIaXWXf8L9X-SFmE-XAzaMyV_HgXoEtGA0MS3NdbNMIhoUdBiQDUVL5FJzH2bvmXGqOkzaPxkz-;1000
3463470;1;29;Google Ads Basics - krok po kroku tworzymy wspólnie kampanię;google-ads-krok-po-kroku;Nauczysz się jak w krótkim czasie uruchomić swoją pierwszą kampanię.  Materiał przygotowany dla zupełnie początkujących;99,99;https://img-a.udemycdn.com/course/480x270/3463470_2442_2.jpg?96xCf2-9zEIguJyT1IVyHGg4VS8p9_j88hDoP8ltspLI87NRl9fNV8ne6jD5hr8egxUGiXVCyqXNkYsPrsQGV2ptAVK2-50Fn7YET1iibsokSR_vGIlPX2HCNB9ViO6H;1000
3603730;1;29;MailChimp od podstaw - email marketing;mailchimp-od-podstaw-email-marketing;Opanuj Mailchimp naucz się tworzyć formularze i listy zautomatyzuj swój email marketing.;129,99;https://img-b.udemycdn.com/course/480x270/3603730_2107.jpg?secure=_qN4MRnoeEafQbXLY4B2Ig%3D%3D%2C1607884578;1000
2154830;1;29;Kurs Google Maps - moja firma;kurs-google-maps-moja-firma;Naucz się reklamować firmę lokalnie;69,99;https://img-a.udemycdn.com/course/480x270/2154830_5900.jpg?UwmfTbFsOUPuB_P_hTDFPqCCMUng7GP5YKhUU3olvfxL_8Yfheak9O4PyY3dGDFzI6W2dbjtvMSkAnqLOqa68NIktMmz0_0C9r5R8ezNCKGtD67UzQwC-nv2LmSWNw;1000
3498478;1;29;Kurs Google Ads poziom II;kurs-google-ads-poziom-ii;Wejdź na kolejny poziom twórz i rozwijaj swoje kampanie w Google Ads;144,99;https://img-b.udemycdn.com/course/480x270/3498478_eda6.jpg?secure=6he6Gq-GFhXtMQTDGwF0zw%3D%3D%2C1607884578;1000
3591222;1;29;Facebook Ads  strona firmowa  nowy Business Manager 2020;facebook-ads-strona-firmowa-nowy-business-manager-2020;Stwórz stronę firmową poznaj nowy Business Manager i opanuj reklamę na Facebooku;129,99;https://img-b.udemycdn.com/course/480x270/3591222_ac91_2.jpg?secure=rtlXGD1fX4n_K84qGqXkhg%3D%3D%2C1607884577;1000
3539012;1;29;Nowe Google Ads 2020 - twórz kampanie w Google ads;nowe-google-ads-2020-tworz-kampanie-w-google-ads;Szkolenie z marketingu w systemie Google Ads! Zawiera wiedzę od A do Z by samodzielnie tworzyć  kampanię w Google Ads;69,99;https://img-a.udemycdn.com/course/480x270/3539012_6c32_11.jpg?ad-Z_r53xDJquRUEppPnxOBspvgm3tep5nwPE5h1z2UDvMmLx8KQEiZYTJFt-yGrguCSNYdNwy6g5qimntsG5-ZWdWIC-ZW0Ziht2v8ua_CE4MLvdcWnuaTnpMuBkssC1Q;1000
1731002;1;29;Google Ads (AdWords) 2020 - Fundamenty Marketingu PPC;google-ads-marketing;Praktyczny kurs podstaw marketingu Google Ads (AdWords) dla każdego! Dowiedz się jak zmienić kliknięcia w sprzedaż PPC!;144,99;https://img-a.udemycdn.com/course/480x270/1731002_12e9_4.jpg?Qga6q3EFQrwuFc6wFS61iD2uC6_UtxqhGJqZhvjGAgFg4zQZjcLKOxPReFX48sz4kMOSCmHrlpbTtO7LBEUGQ9nX2qBPUx_a2wltBaNRhxAydeobnijFn1fxuZrvx1Eb;1000
3645478;1;29;Kurs Google Ads poziom średnio zaawansowany;kurs-google-ads-poziom-srednio-zaawansowany;Wejdź na kolejny poziom twórz i rozwijaj swoje kampanie w Google Ads;174,99;https://img-a.udemycdn.com/course/480x270/3645478_e6f8.jpg?S8aCSNb_3GT4J3kE7vnU_eaAnIk46aN2Kjx6a5KfieWygbynO0q48Kn4w2MwRR5itqFzN5kdxTDr5_fozKes79S77Q3MgZKMmRFsPotIxm4wOLvkBbk4KZc6K_s3jA;1000
1917216;1;30;Kurs Lightroom Classic CC;kurs-lightroom-classic-cc;Techniki Pracy;144,99;https://img-a.udemycdn.com/course/480x270/1917216_ee72.jpg?jwsYapIiaHX-pSHnHUoe4GZdAS8fpXFUJ33JiZr74winGW8befzUWf4wMs5Ix4eMriPZCY2TUA0swkDgbKTKRwIDttf0EMhfrp_YbHnOemxUlTdBmaWyov6YDAdoIQ;1000
1912464;1;30;Kurs Fotografii;kurs-fotografii;od Podstaw;129,99;https://img-a.udemycdn.com/course/480x270/1912464_1188.jpg?0cxytJs0SFPyA2eQ_t2hByTVuCCaX3V3x7w6f2qyYYvhld2TIHAth8BNyS9sm-I1pv3ZIiW1nFGaNow8Abb4O7jvsdDnRCX2phmqcubtnePWGgIiica2RWXGuEXilA;1000
1910178;1;30;Kurs Fotografia Studyjna;kurs-fotografia-studyjna;w Praktyce;189,99;https://img-a.udemycdn.com/course/480x270/1910178_026a.jpg?hGN_2Dooz2KEScs5f5ebSxG8RWjBpIL52M17K6m7bQed0aq-l6FDCHlIkXsZh7eqMY6FyuIGaswxdNlKgbg-qY04rqx81Mh-roF4uXSQA22iflHFuCX3ev2PSEg_ag;1000
2609186;1;30;Kurs Photoshop - podstawy retuszu;kurs-photoshop-podstawy-retuszu;Z naszym kursem opanujesz sztukę prawidłowego retuszu i edycji zdjęć. W kursie znajdziesz mnóstwo porad na temat poprawy;84,99;https://img-a.udemycdn.com/course/480x270/2609186_27b8.jpg?NN6lfWJdrnMel-WnogSMHRwKOfjyns1BvB_evsEUqwGYM96Yux04FdIH6srzF8fgWO93YtCQmRTLWlARAtOBm0NDUCuZolAlJGP1T--FNxCMhJUj9EjiAFMrl92Npw;1000
2597078;1;30;Kurs Photoshop własny styl obróbki zdjęć;kurs-photoshop-wasny-styl-obrobki-zdjec;Razem z kursem wyrobisz sobie indywidualny styl edycji zdjęć.;69,99;https://img-a.udemycdn.com/course/480x270/2597078_a919.jpg?gYY7W37p2kjYgFsDKMWjX1n64rOYMhR38MI680TTWUBnTwvMR8lljm9DK58_wifY2-T4qHBSlh7LuQDBypUk6w7BAIvuIJCgIZG42UBohwydMPoIPBEOCzmRaAAfPw;1000
2596934;1;30;Kurs Photoshop obróbka fotografia produktowa;kurs-photoshop-obrobka-fotografia-produktowa;Naucz się retuszować typowe mankamenty zdjęć produktowych. Poznaj metody posługiwania się narzędziami i funkcjami Photos;69,99;https://img-b.udemycdn.com/course/480x270/2596934_2423.jpg?secure=bCTWW-UlXRWudW6nNooZhw%3D%3D%2C1607880768;1000
1345064;1;30;Photoshop CS6 - Esencja;photoshop-cs6-esencja;Photoshop od podstaw;349,99;https://img-b.udemycdn.com/course/480x270/1345064_a929.jpg?secure=hyPnVM4iNoJBBHzGuKTYuA%3D%3D%2C1607867160;1000
2597066;1;30;Kurs Photoshop obróbka zdjęć fotografia nocna;kurs-photoshop-obrobka-zdjec-fotografia-nocna;Jak edytować nocne zdjęcia ? Jak edytować gwiazdy fajerwerki światła ?;69,99;https://img-a.udemycdn.com/course/480x270/2597066_9cfc.jpg?qgck8s6PsvAxL0Y9CFM39535l0ht7if5pTpHYC8WzcC3FL2u2IhTIBIX8hsAqUBakSHv02leRQFAcdmmO5KWAa_nKR6mm7IjJkEJo3jt9wqSyMi53GDblSAyPG9Amw;1000
2598416;1;30;Kurs Photoshop manipulacja światłem;kurs-photoshop-manipulacja-swiatem;Z kursem poznasz sposoby na manipulowaniem światłem na zdjęciu.;69,99;https://img-b.udemycdn.com/course/480x270/2598416_61d8.jpg?secure=Ux97l7xiu-nrEf1A8nplhQ%3D%3D%2C1607867161;1000
2597100;1;30;Kurs Photoshop obróbka - fotografia motoryzacyjna;kurs-photoshop-obrobka-fotografia-motoryzacyjna;W naszym kursie zobaczysz jak poprawić zdjęcia Twojego samochodu. Dużą część kursu poświęciliśmy manipulacji światłem.;69,99;https://img-a.udemycdn.com/course/480x270/2597100_272c.jpg?k584t91p0Lq3rqeCZP6jS2yXrjv2uYtg-2-CV9ei3VcooEQTrlaejntlrq6_AVW4rId5KEqsbDKM6yDBpclKyVJWbYyMahfvQec-FbWc5hN2Aqs1K20EYZOFnZM6FA;1000
