id;active;category_id;title;slug;headline;price;image
1801692;1;26;Archicad - Roof Maker - Tworzenie więźby dachowej;kurs-archicad-roof-maker-tworzenie-wiezby-dachowej;Chcesz nauczyć się w szybki i prosty sposób wykonywać projekty więźby dachowej? Sprawdź nasz kurs!;379,99;https://img-a.udemycdn.com/course/480x270/1801692_bf98.jpg?7OYKRkFI0aBSUoL9h-23ymSi2LAOapnlo6kMrk7iZo67xyqccqdl7VIyg9IY26-1vB2pfLbkSxcN7Kce9Av_4QcP09ii41AfvPByhPAAyXlvhOZqNXMKWe0Mj4gpVw
3000450;1;26;QCAD CAD 2D dla początkujących;qcad-cad-2d-dla-poczatkujacych;Podstawy CAD 2D w darmowym systemie QCAD;84,99;https://img-a.udemycdn.com/course/480x270/3000450_2aca.jpg?C9EWcIPsQtg3LyvXd-1GrzGqeqXXYYXMBIxRl6Zv3HnzCl738us9y8_Ftzh26UlWhqKkuP8Pdfmj1HHmvhXn94kfco3iBnp7iXLoirjFptYsk7-TuxnRXpkt7KK8xQ
1321934;1;26;Illustrator w praktyce dla początkujących i nie tylko;illustrator-poradnik-kurs-gradient-logo-tutorial;Nauka Illustratora w mniej niż 15 minut  podczas tworzenia ikon w stylu flat design. Illustrator w praktyce;479,99;https://img-a.udemycdn.com/course/480x270/1321934_02d7.jpg?thRkArQh8NUGcU66OJ7cva8f2777mB-aeo1TnyJmcbaneCx_3rpS4donvmx4PnP6f1glxCOpFiLcF3rzYPHxmapjO-ciVsAUU20wE4aCT2zR-0BacLzXS65VCwCktg
3651644;1;26;Retusz Produktu w Photoshopie;retusz-produktu-w-photoshopie;Profesjonalny retusz produktu w photoshopie - zostań profesjonalistą!;299,99;https://img-a.udemycdn.com/course/480x270/3651644_4fd6_2.jpg?CD9imrHbiMwsOSdSjcGQutmXYVK9JS9risGYsVFjJVr1T0KFOiow5Drkzj25VvYysKpgQ2PZEQwSOXHrfTAWbp5VRN5loDrilhyiNg4wih6F6-m6EUi6IBEZJxIO24DL
2609298;1;26;Photoshop CC: Warstwy Maski i Tryby Mieszania;photoshop-cc-warstwy-maski-i-tryby-mieszania;Photoshop na każdy dzień - zrozum warstwy maski i tryby mieszania!;299,99;https://img-b.udemycdn.com/course/480x270/2609298_169c.jpg?secure=nUhs4jtw2e29Nr97QCKldg%3D%3D%2C1607883310
1499700;1;26;Photoshop CC 2018 dla wiecznie początkujących;photoshop-cc-cs6-tutorial-pl-podstawy-po-polsku;Praktyczne podstawy obsługJ czyli jJak szybko zacząć samodzielnie pracować z Photoshopem. Photoshop dla początkujących;549,99;https://img-a.udemycdn.com/course/480x270/1499700_b2e7.jpg?SkWx1M6ILbPZNj9KQtX5lYPEkVs6xFecOq7ukicK2fZ-UIcFMgmmiXssFtadhpntz4KW4AatnfLTyGG62gFL5hViaze7EomieZYpj_9dh8U6G6kXjA0bYEvzUMGsTw
943030;1;26;Photoshop CC: Profesjonalny Retusz Beauty;retuszbeauty;Retusz High End w Photoshop - Naucz się Profesjonalnych Technik Retuszu Beauty!;299,99;https://img-a.udemycdn.com/course/480x270/943030_a1bf_3.jpg?7vHsaxnBWOreJGTgm3Fl2KbxfGJ7dNrvDv33WMV7gJIfPd7qgtEowBWkoUJXfMuhkycBxVzzUMydZhY-SB2kHKWP3td1CzViONmghFEBdnhg4D80ZGYig92jUVdttEQ
3600056;1;26;ZWCAD - Kurs Podstawowy (Rysuj w Cadzie);zwcad-kurs-podstawowy-rysuj-w-cadzie;Nauka od podstaw programów CAD na przykładzie ZWCADA;69,99;https://img-b.udemycdn.com/course/480x270/3600056_9272_3.jpg?secure=VZt1rJa7Y-gqqrGfmPT6Wg%3D%3D%2C1607883309
2199836;1;26;Catia V5 zaawansowane modelowanie powierzchniowe;catiav5-zaawansowane-modelowanie-powierzchniowe;Modeluj skomplikowane kształty w CatiaV5;129,99;https://img-a.udemycdn.com/course/480x270/2199836_1123.jpg?G5H7x_vbEddTQB8LOAFd_bJPYgJ0b-BSHJGZwlFM3d3a5R7i4k9sckh0EgTbFScclgurDdjpovo_wk6WAbHVSdMWiFwqkLXrlCY6huuaWQxLtAqYoxTgqvIabacJSA
2860544;1;27;Kurs Git - szybki start;kurs-git-szybki-start;Ten kurs to przewodnik który krok po kroku wprowadzi nowych użytkowników do systemu Git.;99,99;https://img-a.udemycdn.com/course/480x270/2860544_cb39.jpg?bz9Q3OlvX2f1qMsR4Tc9ZLs-ZEj7B4sgE5zjBizxX2r9VM0xhaomeNrDTgRiXc6kx7hVwrZP_t0zkNnjsm74IqybKmc4fJDdFUIvY683GmUP9PD1lvFuUurhh8bUJw
1695458;1;27;GIT od podstaw dla każdego;git-od-podstaw-dla-kazdego;Poznaj kluczowe aspekty git krok po kroku w szybki i łatwy sposób. Naucz się git od zera i przygotuj się do pracy.;379,99;https://img-a.udemycdn.com/course/480x270/1695458_dd44_2.jpg?CGydWHaGFc1GOGoi_bBnFLFQIqXZY2hWPQ88JvrOxB_E7zVV3wG-wYi-K2EZ5tP_Wc9ZEi_GacrGUcKRgXs4VQ_hUJHa9ahFkctJd4pgE6mWs-vb2DUF92iniX1wwbXZ
2170630;1;27;Docker w praktyce. Poziom I;docker-w-praktyce;Naucz się konteneryzować aplikacje korzystać z wolumenów oraz dobierać odpowiednie narzędzia!;239,99;https://img-a.udemycdn.com/course/480x270/2170630_94f9.jpg?QgGOUt6uHhrVGScyb0JUp-jrBtUD-IZUNHRJsaUweYx0qtrA1qFlHUxCG5eNMsB-qD7mVBZERIOwcyc4eKjQmex-5Rtxz2vvZsPJQzY_YP_AzZo4HUEzH1oW27cpYw
1484040;1;27;RegEx - Wyrażenia Regularne od \A do \Z;regex-wyrazenia-regularne-od-a-do-z;Zostań mistrzem RegEx. Uniwersalny kurs dla wszystkich technologii. Implementacja w C i Java.;599,99;https://img-a.udemycdn.com/course/480x270/1484040_ba61.jpg?s0F-8-ga_OTRywdqdfESohpSnoztJS-9mf6tyyQBFdEzXPdz0wr_E5USPpj0C__QtmcENtbf3jALTsq_sQKFEMpEST-eO9jfJ7rixTD3Y36Gy4LOqL8KipN7micNzw
2751370;1;27;Docker i Docker Compose - praktycznie dla programistów;docker-i-docker-compose-praktycznie-dla-programistow;Naucz się korzystać z narzędzia Docker i Docker Compose na projekcie;69,99;https://img-b.udemycdn.com/course/480x270/2751370_9a24_2.jpg?secure=y63ybnHMbbxEDfLE6uSaLg%3D%3D%2C1607867156
3539308;1;27;Kurs Digital Ocean wstęp do chmury;kurs-digital-ocean-wstep-do-chmury;W kursie poznasz podstawy i opanujesz popularną platformę chmurową DigitalOcean.;114,99;https://img-b.udemycdn.com/course/480x270/3539308_cf76.jpg?secure=w_ZfH0g7oN57sYiMP7JFaA%3D%3D%2C1607867156
1908706;1;27;GIT - śledź postępy pracy i bądź na bieżąco z projektami;kurs-git;"Poznaj GIT - popularny i wygodny system kontroli wersji który sprawi że ""szybkie poprawki"" nie będą postrachem )";174,99;https://img-b.udemycdn.com/course/480x270/1908706_dea9.jpg?secure=8PQhAas9hoZmTnLW1Gljhg%3D%3D%2C1607867157
3065592;1;27;Git & Github: wszystko co powinieneś umieć w 2020;git-i-github;Kompletna instrukcja jak dojść od zera do eksperta w zakresie kontroli wersji;144,99;https://img-a.udemycdn.com/course/480x270/3065592_cc48.jpg?KKH9UbmpxS3rretfkLqMAKMMwnAC9WAHDNt3mWkNl7AjxleN_LDVduqUPeLOaDkj8dIDLwv2tjmvAolk3J8lt1mZhoHNsHISUX-_ctuWKD8bUrh-ryS1zjLkUqAqBw
2988116;1;27;Opanuj NPM;opanuj-npm;Jak korzystać z ponadpodstawowych funkcji NPM jak dbać o bezpieczeństwo aplikacji i publikować własne biblioteki;69,99;https://img-a.udemycdn.com/course/480x270/2988116_f1e8.jpg?iTvHhki5NEapxhm6wjnGEtAY49HlmMCdhAFZEkQd8Vd4_YVPLQTP51-DEGOaH5f1KZ429-XE6Zko6TK3Sf62usPDEcNIRJ7yhh-sD84-xKaonISY08IutdbuarioPQ
1665496;1;27;Angular 5;angular-5-programowanie;Programowanie webowe w oparciu o architekturę komponentową. Poziom Pierwszy;399,99;https://img-a.udemycdn.com/course/480x270/1665496_b9b6_2.jpg?lx1WOv24ije0iewH4YIMbznqKEgoaZ0sXYl-1xp5ypbc64omJn6zkbMjHVRc_Eoc1EdPAiJTxx5l_ycmzgx7Eq_xoNpf8VCsrMOLPQ4PYV5cMqmbaNg6D5PMMgyN-nV3
2307994;1;27;Docker w praktyce. Poziom II;docker-w-praktyce-poziom-2-vp;Zanurz się w zaawansowane sieci dockerowe i wskocz na poziom średnio zaawansowany!;219,99;https://img-a.udemycdn.com/course/480x270/2307994_24c4_3.jpg?ttXmyH9E-sRhb9ZUcmKOn8nL0D0RqAXQxV-n3ocSmuC7byZwsUf-OFM_Spmjrc-kkwCx0igr4hiTtZg6G_O2Ffcbd9vDjMw6-b4SM1uGethOh2FEvH3wQMTThcie4X53
2065437;1;27;Docker od podstaw - dla programistów i nie tylko;docker-od-podstaw-dla-programistow-i-nie-tylko;Wykorzystaj potencjał kontenerów już dziś i wejdź w świat DevOps;219,99;https://img-a.udemycdn.com/course/480x270/2065437_077c_4.jpg?DT-Z5Qlnv_Qj83qUaZIJGyPNV-oUkDwriWMSqbzHY1re0RqDG6F3hrA5cB44000JX951-Vxaozmer_ncW_dt72nXDmdhyEkSEBl2h3gjtHbQp1JdVrP9e98O8YhdJ0hn
1968256;1;29;Google Ads (AdWords) - 2020 - Podstawy;google-ads-adwords-podstawy;Ponad 11 godzin praktycznej wiedzy wraz z licznymi przykładami dzięki którym nauczysz się skutecznie reklamować biznes.;234,99;https://img-a.udemycdn.com/course/480x270/1968256_a044_3.jpg?eG84ECFe5nlSDWlXIxJ-cVk2NpQ53C_gSKVvHrqT2vjKwPcGwB2zwP-KcyIyiGGQBu2RMtUkPiyOEXG4PWPT_erOD5H2BfqQFP3hSkFDt78JR0KwS8zSMgKWwIZlAL5I
3281024;1;29;Kurs Linkedin Ads - reklama od podstaw;kurs-linkedin-ads-reklama-od-podstaw;Opanuj LinkedIn Ads od podstaw i dotrzyj do klienta biznesowego.;159,99;https://img-a.udemycdn.com/course/480x270/3281024_bc54_2.jpg?aRQ7j7ylvRlKhzrE__p5BEMHwUEnZh4w_bKnAYruXNxWQwVLIQy0pDQCNtMafqzNrE4OKqL6nK2iSC5djDU_yfe2mhUg7SpOC2IYSNrg8iXoVDFuWwE3Yc5T9BQNkq0u
3163108;1;29;Kurs Google Ads dla zielonych;kurs-google-ads-dla-zielonych;Dowiedz się jak szybko rozpocząć przygodę z reklamami Google Ads i dotrzeć do większej liczby klientów.;129,99;https://img-a.udemycdn.com/course/480x270/3163108_225e.jpg?S4c2Xu5Tzj9Qw9gbxiXHvGJFV2nm-ggVz626UfflCe_mIjWmiLIjvx5QGr9CeXPST9dDlqX-lI-wBlMFtM4iHXRlA5gb_SJId-0a1g__tOUAgOMnvs2YvuztaJhMPQ
1919494;1;29;Instagram 2020 - Niezbędne podstawy! dla biznesu;instagram-sukces-w-social-media;Praktyczny kurs z Instagram zawierający obsługę kampanii w Instagram Ads (Facebook Ads) czyli marketing w Social Media;144,99;https://img-b.udemycdn.com/course/480x270/1919494_c44b_2.jpg?secure=4K8LP1KjbtT1Ohr16OaSQw%3D%3D%2C1607867637
1604166;1;29;Marketing Internetowy w praktyce;podstawy-marketingu-internetowego;Reklama i promocja firm w Internecie - kurs praktyczny;159,99;https://img-a.udemycdn.com/course/480x270/1604166_a9dc_2.jpg?nFx2iomCLjvlD8o_JmyOfNYBZWygL9qWZUtbf2Omsx8Un8VYXw8qowZP7qSTTKSm9p5lvELsG4L6Ksr8RUlZEym074FZtHyK5G_Eufj2fkF-EnqGBm6WYz7XqBorExaz
3188618;1;29;Kurs Twitter - marketing i reklama Ads;kurs-twitter-marketing-i-reklama-ads;Rozwijaj swój biznes dzięki Twitterowi i uruchom swoje pierwsze kampanie reklamowe.;129,99;https://img-b.udemycdn.com/course/480x270/3188618_5553.jpg?secure=4_JdXVe799Y8WOxAvYWAWw%3D%3D%2C1607867637
2796108;1;29;Jak zbudowałem firmę która zarobiła 1 mln zł w pół roku?;jak-zbudowaem-firme-ktora-zarobia-1-mln-z-w-po-roku;Zbuduj firmę która od razu jest rentowna bez potężnych inwestycji. Firmę w której Klienci płacą zawsze z góry!;99,99;https://img-a.udemycdn.com/course/480x270/2796108_fff8_2.jpg?NbH0IRjzJRH-O0sNowqIDh9x52wU6MUmIg4JpbCZku7Im2QHteti2zg7RS29qYjlGyd7fnm6YAYbA-5CJag8C11CDegjeOOGf49lUU7LO3LGkr-PaU6-8UuC-ngMCQ6v
3463470;1;29;Google Ads Basics - krok po kroku tworzymy wspólnie kampanię;google-ads-krok-po-kroku;Nauczysz się jak w krótkim czasie uruchomić swoją pierwszą kampanię.  Materiał przygotowany dla zupełnie początkujących;99,99;https://img-b.udemycdn.com/course/480x270/3463470_2442_2.jpg?secure=ssSPX9Si5xudGawDOPWDtA%3D%3D%2C1607867636
3603730;1;29;MailChimp od podstaw - email marketing;mailchimp-od-podstaw-email-marketing;Opanuj Mailchimp naucz się tworzyć formularze i listy zautomatyzuj swój email marketing.;129,99;https://img-a.udemycdn.com/course/480x270/3603730_2107.jpg?xW5h_bJjezHiW1SNq4DaH8IgBvCYmQpoC0Obm8b-sqY13nG0ARZbPNYHuhq2GH04bzAjmnKuuYQj8NhgDFzQjjuR9WtOSkNYjfjTGBlpHbUui3cPwut6inZWMRYMTg
2154830;1;29;Kurs Google Maps - moja firma;kurs-google-maps-moja-firma;Naucz się reklamować firmę lokalnie;69,99;https://img-b.udemycdn.com/course/480x270/2154830_5900.jpg?secure=2sFSasmcGz0-cREJfw1c6g%3D%3D%2C1607867636
3498478;1;29;Kurs Google Ads poziom II;kurs-google-ads-poziom-ii;Wejdź na kolejny poziom twórz i rozwijaj swoje kampanie w Google Ads;144,99;https://img-a.udemycdn.com/course/480x270/3498478_eda6.jpg?aujjmKuCA7bvKcW4RnCEM93qKxnin_KEXn25FX2w7Q5oIWmAyDtnB8LU1Bkh8pECDisXNs9DJGcDLsdWzIMszqdSKNy_rycBdEK3b3ZZu_BgdA_8jnBXLf-wXlm2SQ
3591222;1;29;Facebook Ads  strona firmowa  nowy Business Manager 2020;facebook-ads-strona-firmowa-nowy-business-manager-2020;Stwórz stronę firmową poznaj nowy Business Manager i opanuj reklamę na Facebooku;129,99;https://img-a.udemycdn.com/course/480x270/3591222_ac91_2.jpg?2WcghKjkT5skELYubvNiqYhR8J_Uy7baAfG0fSMe06JjAh_XTvGcsEd-K8dbdY_zwMQtJHa_7i2Qm9DZCNqDpTkPSvyr44_VrtKPTKVbqdOkS2Fj4ZqDHmT8exHmBYfN
3539012;1;29;Nowe Google Ads 2020 - twórz kampanie w Google ads;nowe-google-ads-2020-tworz-kampanie-w-google-ads;Szkolenie z marketingu w systemie Google Ads! Zawiera wiedzę od A do Z by samodzielnie tworzyć  kampanię w Google Ads;69,99;https://img-b.udemycdn.com/course/480x270/3539012_6c32_11.jpg?secure=DviUxUuzARM0a4hT0J4emA%3D%3D%2C1607867636
1731002;1;29;Google Ads (AdWords) 2020 - Fundamenty Marketingu PPC;google-ads-marketing;Praktyczny kurs podstaw marketingu Google Ads (AdWords) dla każdego! Dowiedz się jak zmienić kliknięcia w sprzedaż PPC!;144,99;https://img-a.udemycdn.com/course/480x270/1731002_12e9_4.jpg?0fBv0jBvkg9DmoDMaqVfsw2xgPIoQp7ahXh5f1VDAhwmBu-DQpDwhhLawFpNCbOfM3R8k0jlR5IN3Ek__vz9WJckQQE5ahx9uJi8K9IInKsKF11axZmBjV2Bft_8Nvv3
3645478;1;29;Kurs Google Ads poziom średnio zaawansowany;kurs-google-ads-poziom-srednio-zaawansowany;Wejdź na kolejny poziom twórz i rozwijaj swoje kampanie w Google Ads;174,99;https://img-a.udemycdn.com/course/480x270/3645478_e6f8.jpg?W2Ul9J8Uw_oY0r0S-nZPoDtzeReP665ma2gTQ38_dXko9k-dtnS6U0YD_i9EraCrYM1Vu0M73Vl8ALB76De7dBUmaabW3LgcabwS5ZAbUM2S1GeAAMmgQZTYlGqhuA
1917216;1;30;Kurs Lightroom Classic CC;kurs-lightroom-classic-cc;Techniki Pracy;144,99;https://img-a.udemycdn.com/course/480x270/1917216_ee72.jpg?jwsYapIiaHX-pSHnHUoe4GZdAS8fpXFUJ33JiZr74winGW8befzUWf4wMs5Ix4eMriPZCY2TUA0swkDgbKTKRwIDttf0EMhfrp_YbHnOemxUlTdBmaWyov6YDAdoIQ
1912464;1;30;Kurs Fotografii;kurs-fotografii;od Podstaw;129,99;https://img-a.udemycdn.com/course/480x270/1912464_1188.jpg?0cxytJs0SFPyA2eQ_t2hByTVuCCaX3V3x7w6f2qyYYvhld2TIHAth8BNyS9sm-I1pv3ZIiW1nFGaNow8Abb4O7jvsdDnRCX2phmqcubtnePWGgIiica2RWXGuEXilA
1910178;1;30;Kurs Fotografia Studyjna;kurs-fotografia-studyjna;w Praktyce;189,99;https://img-a.udemycdn.com/course/480x270/1910178_026a.jpg?hGN_2Dooz2KEScs5f5ebSxG8RWjBpIL52M17K6m7bQed0aq-l6FDCHlIkXsZh7eqMY6FyuIGaswxdNlKgbg-qY04rqx81Mh-roF4uXSQA22iflHFuCX3ev2PSEg_ag
2609186;1;30;Kurs Photoshop - podstawy retuszu;kurs-photoshop-podstawy-retuszu;Z naszym kursem opanujesz sztukę prawidłowego retuszu i edycji zdjęć. W kursie znajdziesz mnóstwo porad na temat poprawy;84,99;https://img-a.udemycdn.com/course/480x270/2609186_27b8.jpg?NN6lfWJdrnMel-WnogSMHRwKOfjyns1BvB_evsEUqwGYM96Yux04FdIH6srzF8fgWO93YtCQmRTLWlARAtOBm0NDUCuZolAlJGP1T--FNxCMhJUj9EjiAFMrl92Npw
2597078;1;30;Kurs Photoshop własny styl obróbki zdjęć;kurs-photoshop-wasny-styl-obrobki-zdjec;Razem z kursem wyrobisz sobie indywidualny styl edycji zdjęć.;69,99;https://img-a.udemycdn.com/course/480x270/2597078_a919.jpg?gYY7W37p2kjYgFsDKMWjX1n64rOYMhR38MI680TTWUBnTwvMR8lljm9DK58_wifY2-T4qHBSlh7LuQDBypUk6w7BAIvuIJCgIZG42UBohwydMPoIPBEOCzmRaAAfPw
2596934;1;30;Kurs Photoshop obróbka fotografia produktowa;kurs-photoshop-obrobka-fotografia-produktowa;Naucz się retuszować typowe mankamenty zdjęć produktowych. Poznaj metody posługiwania się narzędziami i funkcjami Photos;69,99;https://img-b.udemycdn.com/course/480x270/2596934_2423.jpg?secure=bCTWW-UlXRWudW6nNooZhw%3D%3D%2C1607880768
1345064;1;30;Photoshop CS6 - Esencja;photoshop-cs6-esencja;Photoshop od podstaw;349,99;https://img-b.udemycdn.com/course/480x270/1345064_a929.jpg?secure=hyPnVM4iNoJBBHzGuKTYuA%3D%3D%2C1607867160
2597066;1;30;Kurs Photoshop obróbka zdjęć fotografia nocna;kurs-photoshop-obrobka-zdjec-fotografia-nocna;Jak edytować nocne zdjęcia ? Jak edytować gwiazdy fajerwerki światła ?;69,99;https://img-a.udemycdn.com/course/480x270/2597066_9cfc.jpg?qgck8s6PsvAxL0Y9CFM39535l0ht7if5pTpHYC8WzcC3FL2u2IhTIBIX8hsAqUBakSHv02leRQFAcdmmO5KWAa_nKR6mm7IjJkEJo3jt9wqSyMi53GDblSAyPG9Amw
2598416;1;30;Kurs Photoshop manipulacja światłem;kurs-photoshop-manipulacja-swiatem;Z kursem poznasz sposoby na manipulowaniem światłem na zdjęciu.;69,99;https://img-b.udemycdn.com/course/480x270/2598416_61d8.jpg?secure=Ux97l7xiu-nrEf1A8nplhQ%3D%3D%2C1607867161
2597100;1;30;Kurs Photoshop obróbka - fotografia motoryzacyjna;kurs-photoshop-obrobka-fotografia-motoryzacyjna;W naszym kursie zobaczysz jak poprawić zdjęcia Twojego samochodu. Dużą część kursu poświęciliśmy manipulacji światłem.;69,99;https://img-a.udemycdn.com/course/480x270/2597100_272c.jpg?k584t91p0Lq3rqeCZP6jS2yXrjv2uYtg-2-CV9ei3VcooEQTrlaejntlrq6_AVW4rId5KEqsbDKM6yDBpclKyVJWbYyMahfvQec-FbWc5hN2Aqs1K20EYZOFnZM6FA
2444802;1;30;Affinity Photo - podstawy obróbki zdjęć;affinity-photo-podstawy-obrobki-zdjec;Zobacz jak pracuje się w największym konkurnecie programu Photoshop.;69,99;https://img-a.udemycdn.com/course/480x270/2444802_4d62_3.jpg?w_Ksi9Wn8tgp4AMA5ZMWdLN_nlhwFa5n-clfi2Ou2WJbR1mr2CVWrTu6Ysk7sN5QpjbkdSjBTGhK7idOnIoxgvaEelQ0eLZS7pRoGBw2sDpWPq8Ig01W0uR3JGTbJ8ZV
2636558;1;30;Photoshop efekty kolorystyczne dla fotografa;photoshop-efekty-kolorystyczne-dla-fotografa;Zobacz jak za pomocą kolorów zmienić charakter fotografii. Zmieniaj pogodę porę dnia światło dzięki manipulacji kolore;0;https://img-a.udemycdn.com/course/480x270/2636558_e779_3.jpg?vzMscEyhDPSgCdqUmVyXuFdgCr7V3_EoaNx6x2E7iLCWNpfMLkIvpiRptbZ4Gm5thmIo004SvYl_KAITf55DORz_WtDNCQ24mD2-50P33xuLadKUdpEIXeBEOSALH_-V
1908656;1;30;Kurs Capture One;kurs-capture-one;Profesjonalny Warsztat Fotografa;174,99;https://img-a.udemycdn.com/course/480x270/1908656_83ed.jpg?b3zRqdglbJXfFefPZqZwh1rZ7OOSDFhlUKbfmNL_doSSMEnNWQW5Aww2zqQyidb51MMpwfKtxg1IODaZ891lLwhzpnUmAeI3ONBDIU3-piz3Vtc_EsklTpTB6i06mw
1910128;1;30;Kurs Fotografii Podróżniczej;kurs-fotografii-podrozniczej;w Praktyce;174,99;https://img-a.udemycdn.com/course/480x270/1910128_36b3.jpg?6ua6dvINT-9d8z-RRxCcPryfYAkjE00L4l7tVWg7rnbkG83whSNHGDoJecXX6U9CObTdh8BxjP2Y_DqLMlXDvpZZuZNP8z2g47eBhqiXXKnIk50Jl1pObcrQP9icWg
3322260;1;30;Kurs Lightroom Classic 2020 podstawy;kurs-lightroom-classic-2020-podstawy;Naucz się sortować filtrować organizować i edytować zdjęcia w Adobe Lightroom.;114,99;https://img-a.udemycdn.com/course/480x270/3322260_3f2c_2.jpg?YQtaocHqMTWHFMLe4RUWozfQ4vnauMJf03hL3-mCozIqgCmc5qDjpgxgl-b7YQOcsNBNHXK-KTH0uk8PcHQeuwFU4YMbBTg1S2hMXrN7d3Z-bWW8h9w3B800I0cLob8j
1577622;1;30;Kurs Obróbki Zdjęć w Adobe Camera RAW;obrobka-zdjec-adobe-camera-raw;Jak prawidłowo obrabiać zdjęcia w formacie RAW;379,99;https://img-a.udemycdn.com/course/480x270/1577622_5b0c.jpg?opakVyVXmnS84JFbaGn776TRWtdPu5v9Cxe8xAgj9d9hduKxZ0zUapxIp7FAXlHlRKLgNFY4uPd6g1prsWGRuguXpBj0pYo02Xd0Ot3nBtogloHvQ6lfUKzoF6iqdw
1872568;1;30;Kurs Affinity Photo;kurs-affinity-photo;od Podstaw;129,99;https://img-a.udemycdn.com/course/480x270/1872568_42b0.jpg?b0uNwxxdpxt5QQy_KOh0j6gXGcuBi9WfBwY5J82uLUGrdC9vtu18voMOrWxOh8E0Zss5ZWt1fpHlimmZegAJNt7776KkeQF_Hanus8qvJ3rixS789Y1eZGD_iglBvA
1910298;1;30;Kurs Obsługi Aparatu;kurs-obsugi-aparatu;w Praktyce;114,99;https://img-a.udemycdn.com/course/480x270/1910298_7191.jpg?XuXcJ2MT0YNw8PNVethXpd-awqXSl9dY2uu3oBw19L3HJkoIyas8g5ABAAmzkkSe8msmv9pqA9VzK3L0yJbdLoM0hgnTouzNkrmh08BdpdLzTLiicreC9_ymlqg4XA
2598554;1;30;Kurs Capture One 10 zarządzanie i edycja RAW;kurs-capture-one-10-zarzadzanie-i-edycja-raw;Zobacz jakie możliwości sortowania katalogowania i filtrowania daje Capture One.;69,99;https://img-a.udemycdn.com/course/480x270/2598554_d97e.jpg?DgAQTVHibuTRFe2tM7AdjR7A7e1RqAX1rDkBa087WLN3NUMBZL6suRiE556dY_YaHkSTL6C_KQWV8_0tIOWPqmHiH5ki6Vfa6nBlhOlyErRtdMw2-P5xnvdQPG1gqQ
2597112;1;30;Kurs Photoshop szparowanie zaznaczanie i wycinanie;kurs-photoshop-szparowanie-zaznaczanie-i-wycinanie;Nasz kurs pomoże Ci poznać sposoby na wycinanie obiektów nawet tych skomplikowanych.;69,99;https://img-a.udemycdn.com/course/480x270/2597112_5f17.jpg?cyeFLfbXbdDAOwdesCocJjqJWW5V8Ewvay4oTSr9_ozpbZ7UlcEcoSltkHo6lWTp8n0TNT5HoiXnH-CXQo06vRaUlUSxyDp4p85mWlFKTbc0S_DIgGzW60rrfAbEfg
2303232;1;31;Sprzedaż Fizycznych Produktów Na Amazon;private-labeling;Stwórz dochodowy biznes nawet z ograniczonym budżetem i bez doświadczenia na start. Zarabiaj z domu na Amazon FBA.;69,99;https://img-a.udemycdn.com/course/480x270/2303232_c2ed_3.jpg?17PnrrdM1gBM5BBx3MwvU6WNi6zfIPH0swJyHjIbEd48KN0ME4hVvfS1MRQtecXShAH4-Xy8esP-kVMmJbOStElp-shXUSUPovRWheDGnlTUaQzmywVEmUJLAZtVKbry
2837712;1;31;Biznes online i zarabianie w domu przez Amazon KDP ✅⭐;zarabiaj-na-amazon-i-amazon-kindle-self-publishing;Sprzedawaj proste produkty ebooki książki na cały świat dzięki Amazon KDP. Praca w domu przez Internet i duże zarobki!;69,99;https://img-a.udemycdn.com/course/480x270/2837712_f76f_3.jpg?Oyw8WA0EbXhFbkX-m6Hh0CJNaOgSTx5ZryGYPLxtCtI0eg4pOGPptLxoFEVNP2a3-MLMUqxjh2HaNElTDVnnXmSu684OBgzX14QG2bO3CntPB5LeDbC7WB8iHxdpGND5
2907560;1;31;Rozpocznij swój biznes online w 4 prostych krokach.;rozpocznij-swoj-biznes-online-w-4-prostych-krokach;I zacznij bez frustracji sprzedawać swoje produkty i usługi w sieci.;159,99;https://img-a.udemycdn.com/course/480x270/2907560_12ab_2.jpg?yLqbp1bA1BZ9vdgGINCxW1h2yNE9NamSShHksDe1jkg_CuA-2lbF6TW_tPumfY5Yxp8eaZ5jHv5EppX1rNBne8xEOTtVX7Rf7moGqVEgAP2Nzd9oDmwHIvPHRAseg2Zt
3431958;1;31;Dropshipping – od A do Z ☄ Hurtownie zarobki narzędzia ✅;kurs-dropshipping;Jak w 2020 stworzyć dominujący biznes w modelu Dropshippingowym? Przekonaj się krok po kroku od totalnych podstaw po pe;69,99;https://img-a.udemycdn.com/course/480x270/3431958_62b9.jpg?CxqcxozlS4lCAb1T37jUMSLOYTCUpWzGL8ejSagQZx3a9vhvWcWpFE3CDOcuAFdmq9UDUwoGVq67HeTq03DMQERFPlE8Lg7q_DXLThIQIh0Y-685OpOLhgT8ecbSuQ
2910736;1;31;Najlepszy biznes online 2020: Amazon Self Publishing;zarabiaj-na-amazon;Pracuj z domu i zarabiaj na Amazon bez żadnego doświadczenia!;84,99;https://img-a.udemycdn.com/course/480x270/2910736_0f67_2.jpg?hqqPFbDwh6GL5je0VDXWhPVkf5_aalAdip1ke2lC1leZ84CrqqzuV3mvulBsF4x3FIE1kwt_FzZgONWjyZI6e6QUwRuCcWfYAP5yqihYncRPC-xLVGJIsdvQ7Ycyfj1P
